trial_len1,trial_len2,reach_diff,peak_velRight,peak_velLeft,vel_inxR,vel_inxL,mo_timeR,mo_timeL,Filename,Participant,Load,Distance,Difficulty,TrialNo,Load_kind,index_diff
1126,1398,272,1.677225936,1.784908486,884,818,532,467,'01_37_05.c3d',27,A,B,N,5,neut,66
1234,2711,1477,0.824318722,1.472519916,1773,907,1,547,'01_37_01.c3d',28,A,B,N,1,neut,866
1081,1926,845,0.910888287,1.353701328,774,937,1,404,'01_37_02.c3d',28,A,B,N,2,neut,163
1334,1771,437,0.970163736,0.973367892,811,743,1,454,'01_37_03.c3d',28,A,B,N,3,neut,68
1640,1641,1,1.328887409,1.83228385,878,883,561,553,'01_37_04.c3d',28,A,B,N,4,neut,5
1299,1393,94,0.999443335,1.650929029,794,860,345,510,'01_37_05.c3d',28,A,B,N,5,neut,66
935,2114,1179,2.803043417,2.935538788,739,698,1,490,'01_37_01.c3d',29,A,B,N,1,neut,41
917,2443,1526,1.591227705,2.24797895,531,553,266,269,'01_37_02.c3d',29,A,B,N,2,neut,22
969,1332,363,2.046624623,2.13121121,520,568,273,281,'01_37_03.c3d',29,A,B,N,3,neut,48
1117,1156,39,1.738332628,1.912878188,589,569,255,241,'01_37_04.c3d',29,A,B,N,4,neut,20
1100,1192,92,2.180866152,2.289071974,623,626,287,274,'01_37_05.c3d',29,A,B,N,5,neut,3
1068,1091,23,2.39396309,2.384865127,563,524,295,301,'01_37_01.c3d',30,A,B,N,1,neut,39
929,1150,221,1.856508978,1.735841,523,518,226,243,'01_37_02.c3d',30,A,B,N,2,neut,5
980,999,19,1.516056748,1.560594005,619,564,312,297,'01_37_03.c3d',30,A,B,N,3,neut,55
909,1117,208,1.496951502,1.108449893,588,590,52,247,'01_37_04.c3d',30,A,B,N,4,neut,2
1046,1066,20,1.712020946,1.661356858,579,496,167,1,'01_37_05.c3d',30,A,B,N,5,neut,83
1123,1333,210,3.302390718,3.582010163,521,549,324,328,'01_37_01.c3d',31,A,B,N,1,neut,28
1121,1558,437,3.081450058,2.823438015,637,611,357,349,'01_37_02.c3d',31,A,B,N,2,neut,26
1004,1417,413,2.47355024,2.489179426,566,584,302,293,'01_37_03.c3d',31,A,B,N,3,neut,18
1015,1171,156,3.01307827,2.505677385,628,649,386,386,'01_37_04.c3d',31,A,B,N,4,neut,21
1019,1378,359,2.852310006,2.612613981,506,535,274,260,'01_37_05.c3d',31,A,B,N,5,neut,29
1055,1093,38,2.087418916,2.729717698,684,650,425,365,'01_37_01.c3d',32,A,B,N,1,neut,34
950,1222,272,2.035908329,2.362291678,631,635,356,339,'01_37_02.c3d',32,A,B,N,2,neut,4
932,943,11,1.244414503,1.40666764,825,825,318,356,'01_37_03.c3d',32,A,B,N,3,neut,0
1035,1064,29,1.944125843,2.108601557,657,695,319,316,'01_37_04.c3d',32,A,B,N,4,neut,38
821,1406,585,1.556028672,2.058240143,759,774,376,368,'01_37_05.c3d',32,A,B,N,5,neut,15
1002,1065,63,1.61740005,1.890963191,715,667,365,335,'01_37_01.c3d',33,A,B,N,1,neut,48
946,1016,70,1.247217874,1.524960372,716,609,1,329,'01_37_02.c3d',33,A,B,N,2,neut,107
1050,1465,415,1.787351792,2.159969326,775,755,448,435,'01_37_03.c3d',33,A,B,N,3,neut,20
1019,1063,44,1.739813969,2.092463886,634,640,384,374,'01_37_04.c3d',33,A,B,N,4,neut,6
1160,1494,334,1.538728456,1.775385791,640,632,347,344,'01_37_05.c3d',33,A,B,N,5,neut,8
1075,2251,1176,0.907046398,1.400000038,999,833,168,475,'01_37_01.c3d',34,A,B,N,1,neut,166
989,1320,331,2.565771702,2.626080734,562,547,335,334,'01_37_02.c3d',34,A,B,N,2,neut,15
1330,1353,23,1.749033971,2.074727566,745,712,1,394,'01_37_03.c3d',34,A,B,N,3,neut,33
1147,1185,38,1.840771209,2.021279009,644,579,349,1,'01_37_04.c3d',34,A,B,N,4,neut,65
952,1123,171,1.688675185,1.705061681,494,466,251,250,'01_37_05.c3d',34,A,B,N,5,neut,28
940,1080,140,2.516931487,2.445022471,521,520,261,279,'01_37_01.c3d',35,A,B,N,1,neut,1
1210,1299,89,2.899850347,3.025797989,519,522,247,250,'01_37_02.c3d',35,A,B,N,2,neut,3
1106,1214,108,2.666545928,2.300291292,585,552,92,257,'01_37_03.c3d',35,A,B,N,3,neut,33
937,1111,174,2.479605384,2.581878009,497,481,190,179,'01_37_04.c3d',35,A,B,N,4,neut,16
1065,1199,134,2.491774117,2.480446945,563,602,232,262,'01_37_05.c3d',35,A,B,N,5,neut,39
979,1235,256,1.464879528,2.232753686,595,672,1,297,'01_38_01.c3d',1,A,L,N,1,neut,77
568,2425,1857,1.568568705,2.171018201,602,673,146,299,'01_38_02.c3d',1,A,L,N,2,neut,71
680,2405,1725,1.051297465,1.891627071,626,735,329,375,'01_38_03.c3d',1,A,L,N,3,neut,109
529,2122,1593,1.236817998,1.925064791,513,591,1,239,'01_38_04.c3d',1,A,L,N,4,neut,78
936,2725,1789,1.298328028,2.450959594,617,701,366,388,'01_38_05.c3d',1,A,L,N,5,neut,84
998,2145,1147,1.087816312,1.611248201,604,664,1,345,'01_38_01.c3d',2,A,L,N,1,neut,60
1226,1824,598,1.436860881,1.981906298,597,578,1,17,'01_38_02.c3d',2,A,L,N,2,neut,19
949,1227,278,1.536879503,1.837818242,491,540,149,246,'01_38_03.c3d',2,A,L,N,3,neut,49
1079,1776,697,1.292470313,1.454054402,625,647,1,1,'01_38_04.c3d',2,A,L,N,4,neut,22
1200,1376,176,1.487498819,1.780086668,586,585,1,275,'01_38_05.c3d',2,A,L,N,5,neut,1
500,1524,1024,2.256373775,2.518466498,479,527,191,1,'01_38_01.c3d',3,A,L,N,1,neut,48
539,956,417,1.886740691,2.327485227,388,397,174,1,'01_38_02.c3d',3,A,L,N,2,neut,9
464,1415,951,1.683855408,2.209035272,400,414,248,93,'01_38_03.c3d',3,A,L,N,3,neut,14
442,923,481,1.893931105,2.714613115,432,579,254,1,'01_38_04.c3d',3,A,L,N,4,neut,147
461,1031,570,1.432051003,1.83522621,431,514,237,1,'01_38_05.c3d',3,A,L,N,5,neut,83
1042,1514,472,1.698386469,2.308027044,583,673,363,371,'01_38_01.c3d',4,A,L,N,1,neut,90
891,1372,481,1.502475693,1.673700261,470,539,266,251,'01_38_02.c3d',4,A,L,N,2,neut,69
1100,1153,53,1.47384569,2.392717717,553,594,270,295,'01_38_03.c3d',4,A,L,N,3,neut,41
1055,1368,313,1.073957148,2.284678474,578,592,288,313,'01_38_04.c3d',4,A,L,N,4,neut,14
962,1835,873,1.016015242,1.30800238,635,673,1,309,'01_38_05.c3d',4,A,L,N,5,neut,38
817,1047,230,2.512703408,3.15894938,418,475,289,288,'01_38_01.c3d',5,A,L,N,1,neut,57
1018,1054,36,1.952771021,4.01486218,436,466,1,269,'01_38_02.c3d',5,A,L,N,2,neut,30
431,1016,585,2.178264502,3.566017727,418,482,265,268,'01_38_03.c3d',5,A,L,N,3,neut,64
705,1252,547,2.212420871,3.415237182,437,471,80,271,'01_38_04.c3d',5,A,L,N,4,neut,34
833,872,39,1.650893047,3.303414596,483,526,317,309,'01_38_05.c3d',5,A,L,N,5,neut,43
905,1185,280,1.591614456,1.156044572,498,953,297,1,'01_38_01.c3d',6,A,L,N,1,neut,455
548,1099,551,1.381650532,2.13407524,524,565,1,1,'01_38_02.c3d',6,A,L,N,2,neut,41
826,1495,669,1.365548074,2.106004839,522,1047,77,1,'01_38_03.c3d',6,A,L,N,3,neut,525
547,1328,781,1.345043071,1.422093579,504,526,1,282,'01_38_04.c3d',6,A,L,N,4,neut,22
612,1674,1062,1.437011475,1.409277693,593,679,352,1,'01_38_05.c3d',6,A,L,N,5,neut,86
614,1069,455,1.013862432,1.386145174,507,589,134,287,'01_38_01.c3d',7,A,L,N,1,neut,82
768,1315,547,1.167084457,1.483381511,531,597,294,272,'01_38_02.c3d',7,A,L,N,2,neut,66
814,1395,581,1.278607907,1.613797219,554,642,1,3,'01_38_03.c3d',7,A,L,N,3,neut,88
824,1209,385,1.231637707,1.461701517,475,614,27,1,'01_38_04.c3d',7,A,L,N,4,neut,139
949,1729,780,1.409651941,1.999253441,670,766,1,1,'01_38_05.c3d',7,A,L,N,5,neut,96
1179,1306,127,0.87416618,1.987176978,662,782,346,1,'01_38_01.c3d',8,A,L,N,1,neut,120
1340,1778,438,0.980840749,1.93521511,699,812,1,444,'01_38_02.c3d',8,A,L,N,2,neut,113
782,1319,537,1.219009648,1.286505119,253,292,1,1,'01_38_03.c3d',8,A,L,N,3,neut,39
1153,1606,453,0.898668947,1.405851663,529,603,225,242,'01_38_04.c3d',8,A,L,N,4,neut,74
381,946,565,0.599982789,1.093817476,198,519,1,1,'01_38_05.c3d',8,A,L,N,5,neut,321
1712,2706,994,1.106382591,1.577052178,692,701,445,419,'01_38_01.c3d',9,A,L,N,1,neut,9
881,1348,467,0.976335364,3.016486268,664,484,387,303,'01_38_02.c3d',9,A,L,N,2,neut,180
851,1196,345,0.83302817,2.43855447,530,442,1,273,'01_38_03.c3d',9,A,L,N,3,neut,88
867,977,110,1.210912942,2.234329431,404,440,15,124,'01_38_04.c3d',9,A,L,N,4,neut,36
1484,1796,312,0.470958913,1.247457543,831,571,323,250,'01_38_05.c3d',9,A,L,N,5,neut,260
1087,2040,953,1.462549467,4.321290365,810,835,679,557,'01_38_01.c3d',10,A,L,N,1,neut,25
1043,2437,1394,1.373735437,2.530817777,496,548,312,324,'01_38_02.c3d',10,A,L,N,2,neut,52
928,1305,377,1.641606719,2.05514779,396,367,93,31,'01_38_03.c3d',10,A,L,N,3,neut,29
681,775,94,1.755382209,3.13417876,318,406,1,177,'01_38_04.c3d',10,A,L,N,4,neut,88
849,1040,191,1.16327154,2.032995973,390,455,1,1,'01_38_05.c3d',10,A,L,N,5,neut,65
1176,4239,3063,1.131832058,1.559738973,1194,860,245,329,'01_38_01.c3d',11,A,L,N,1,neut,334
1118,1563,445,0.828177016,1.540714851,794,864,389,382,'01_38_02.c3d',11,A,L,N,2,neut,70
878,2677,1799,0.962892886,1.190895864,605,665,327,329,'01_38_03.c3d',11,A,L,N,3,neut,60
1169,1724,555,1.001430375,1.535789034,803,892,76,151,'01_38_04.c3d',11,A,L,N,4,neut,89
1254,1763,509,0.963343024,1.395905642,904,993,569,136,'01_38_05.c3d',11,A,L,N,5,neut,89
505,1515,1010,1.612364062,1.755302276,475,597,302,325,'01_38_01.c3d',12,A,L,N,1,neut,122
911,947,36,1.046199464,2.286403636,475,495,281,299,'01_38_02.c3d',12,A,L,N,2,neut,20
562,1029,467,1.417561133,1.458075783,543,671,315,328,'01_38_03.c3d',12,A,L,N,3,neut,128
536,1556,1020,1.106011046,1.507171853,512,585,261,317,'01_38_04.c3d',12,A,L,N,4,neut,73
512,874,362,1.483208134,2.048318784,476,560,299,306,'01_38_05.c3d',12,A,L,N,5,neut,84
736,1186,450,1.396881474,2.44180142,709,760,1,1,'01_38_01.c3d',13,A,L,N,1,neut,51
486,915,429,1.587080415,2.005916283,454,513,187,1,'01_38_02.c3d',13,A,L,N,2,neut,59
594,1179,585,1.292934139,1.885302505,580,616,307,325,'01_38_03.c3d',13,A,L,N,3,neut,36
693,1863,1170,1.221426567,1.881867398,648,697,411,1,'01_38_04.c3d',13,A,L,N,4,neut,49
786,903,117,1.611134941,2.587882031,402,484,47,129,'01_38_05.c3d',13,A,L,N,5,neut,82
499,860,361,1.725625594,3.743477416,457,557,205,347,'01_38_01.c3d',14,A,L,N,1,neut,100
618,849,231,1.728887672,3.538870846,395,462,134,171,'01_38_02.c3d',14,A,L,N,2,neut,67
635,874,239,1.870044778,3.544388719,437,487,16,211,'01_38_03.c3d',14,A,L,N,3,neut,50
682,960,278,1.544913852,3.392552929,431,497,1,240,'01_38_04.c3d',14,A,L,N,4,neut,66
730,930,200,1.60667007,3.458172058,398,491,1,204,'01_38_05.c3d',14,A,L,N,5,neut,93
463,903,440,1.856085616,2.614384787,440,495,258,214,'01_38_01.c3d',15,A,L,N,1,neut,55
691,1147,456,1.347408797,2.756465319,445,508,1,143,'01_38_02.c3d',15,A,L,N,2,neut,63
524,928,404,1.231228912,2.078023254,482,569,133,264,'01_38_03.c3d',15,A,L,N,3,neut,87
403,927,524,1.064425406,1.779060229,381,512,1,1,'01_38_04.c3d',15,A,L,N,4,neut,131
260,1015,755,1.24031498,1.37082463,234,237,1,1,'01_38_05.c3d',15,A,L,N,5,neut,3
569,780,211,1.273933234,2.626158333,491,500,290,282,'01_38_01.c3d',16,A,L,N,1,neut,9
535,1383,848,1.179827005,2.590593484,455,490,76,80,'01_38_02.c3d',16,A,L,N,2,neut,35
514,979,465,1.342820684,2.505881119,452,545,76,232,'01_38_03.c3d',16,A,L,N,3,neut,93
509,890,381,1.274697306,2.560075042,442,501,1,60,'01_38_04.c3d',16,A,L,N,4,neut,59
550,1289,739,1.449762085,2.774913006,560,623,268,269,'01_38_05.c3d',16,A,L,N,5,neut,63
589,801,212,1.697986674,2.99112106,396,476,256,269,'01_38_01.c3d',17,A,L,N,1,neut,80
1074,1159,85,2.262171517,3.624930467,455,523,283,312,'01_38_02.c3d',17,A,L,N,2,neut,68
638,1007,369,2.115288605,2.801009488,404,454,266,280,'01_38_03.c3d',17,A,L,N,3,neut,50
668,756,88,2.390281263,3.280426971,400,454,256,265,'01_38_04.c3d',17,A,L,N,4,neut,54
57,1080,1023,1.826622408,1.792362636,25,41,1,1,'01_38_05.c3d',17,A,L,N,5,neut,16
417,1571,1154,2.293129078,3.648134788,448,506,1,45,'01_38_01.c3d',18,A,L,N,1,neut,58
461,1113,652,2.179893577,3.108091122,459,514,1,1,'01_38_02.c3d',18,A,L,N,2,neut,55
970,2045,1075,1.847803185,2.799742152,510,547,1,1,'01_38_03.c3d',18,A,L,N,3,neut,37
516,1529,1013,1.313877885,3.186221537,541,572,1,300,'01_38_04.c3d',18,A,L,N,4,neut,31
558,1388,830,1.29569528,2.470200201,543,658,81,350,'01_38_05.c3d',18,A,L,N,5,neut,115
701,1176,475,1.232619409,2.189551509,543,585,309,353,'01_38_01.c3d',19,A,L,N,1,neut,42
602,1023,421,1.321090388,2.255117416,596,649,198,374,'01_38_02.c3d',19,A,L,N,2,neut,53
506,1358,852,1.623610909,2.714618466,516,517,252,216,'01_38_03.c3d',19,A,L,N,3,neut,1
593,2254,1661,1.104051578,1.78381404,555,563,289,318,'01_38_04.c3d',19,A,L,N,4,neut,8
586,1028,442,1.002745673,1.701900111,460,572,273,1,'01_38_05.c3d',19,A,L,N,5,neut,112
673,1100,427,1.789408497,2.665530907,636,673,1,426,'01_38_01.c3d',20,A,L,N,1,neut,37
790,1058,268,1.546428374,2.423272609,486,551,322,316,'01_38_02.c3d',20,A,L,N,2,neut,65
566,2136,1570,1.118734387,1.669298438,508,518,285,264,'01_38_03.c3d',20,A,L,N,3,neut,10
689,1253,564,0.900862869,2.260805561,510,582,293,296,'01_38_04.c3d',20,A,L,N,4,neut,72
613,1275,662,1.41351868,2.01922574,559,598,354,346,'01_38_05.c3d',20,A,L,N,5,neut,39
618,991,373,0.999979159,1.547003152,570,678,302,336,'01_38_01.c3d',21,A,L,N,1,neut,108
1038,1587,549,1.129703933,1.983915127,670,725,376,358,'01_38_02.c3d',21,A,L,N,2,neut,55
738,1321,583,1.706413271,1.605648649,1,33,1,1,'01_38_03.c3d',21,A,L,N,3,neut,32
532,1086,554,1.249932488,1.930058298,480,562,258,269,'01_38_04.c3d',21,A,L,N,4,neut,82
811,1185,374,1.343415282,1.529080766,522,643,1,121,'01_38_05.c3d',21,A,L,N,5,neut,121
596,1317,721,1.363618475,1.545808811,550,785,322,310,'01_38_01.c3d',22,A,L,N,1,neut,235
520,1254,734,1.476567511,2.01226928,483,663,217,95,'01_38_02.c3d',22,A,L,N,2,neut,180
683,1336,653,1.209788602,1.925433329,635,745,375,427,'01_38_03.c3d',22,A,L,N,3,neut,110
668,1338,670,1.163896496,1.375779007,614,948,360,401,'01_38_04.c3d',22,A,L,N,4,neut,334
691,1479,788,0.931612585,1.273779646,618,860,313,338,'01_38_05.c3d',22,A,L,N,5,neut,242
887,3223,2336,1.16591367,1.428264244,589,712,247,291,'01_38_01.c3d',23,A,L,N,1,neut,123
1293,2138,845,0.758190544,1.137196721,774,820,116,346,'01_38_02.c3d',23,A,L,N,2,neut,46
1047,2258,1211,0.963349637,0.99599157,610,763,296,326,'01_38_03.c3d',23,A,L,N,3,neut,153
1251,2176,925,0.698848077,0.986427901,733,860,297,334,'01_38_04.c3d',23,A,L,N,4,neut,127
1044,2534,1490,0.871691555,0.565212411,684,759,289,274,'01_38_05.c3d',23,A,L,N,5,neut,75
659,1202,543,1.6264499,2.14283222,442,527,235,277,'01_38_01.c3d',24,A,L,N,1,neut,85
803,1207,404,1.749569549,2.638736512,535,642,206,360,'01_38_02.c3d',24,A,L,N,2,neut,107
809,1038,229,1.410908097,2.56338088,452,546,246,1,'01_38_03.c3d',24,A,L,N,3,neut,94
645,904,259,1.452842947,2.39622945,435,492,241,225,'01_38_04.c3d',24,A,L,N,4,neut,57
798,1318,520,1.335067617,2.283905739,459,566,259,195,'01_38_05.c3d',24,A,L,N,5,neut,107
870,1120,250,0.916215642,1.7299766,487,522,285,295,'01_38_01.c3d',25,A,L,N,1,neut,35
523,975,452,1.248115255,1.690368825,485,547,1,265,'01_38_02.c3d',25,A,L,N,2,neut,62
493,2709,2216,1.304238378,1.54964314,426,574,233,260,'01_38_03.c3d',25,A,L,N,3,neut,148
506,952,446,1.404121125,2.099129544,438,499,273,292,'01_38_04.c3d',25,A,L,N,4,neut,61
706,1898,1192,1.258256839,1.590377184,399,455,228,109,'01_38_05.c3d',25,A,L,N,5,neut,56
587,1501,914,0.946366153,1.605499673,489,618,265,308,'01_38_01.c3d',26,A,L,N,1,neut,129
592,1551,959,0.977899223,1.272318825,562,704,292,292,'01_38_02.c3d',26,A,L,N,2,neut,142
767,2412,1645,0.782879458,1.369540443,656,762,126,402,'01_38_03.c3d',26,A,L,N,3,neut,106
745,2307,1562,1.30698682,1.618114865,793,774,481,276,'01_38_04.c3d',26,A,L,N,4,neut,19
551,1589,1038,0.973405197,1.480427374,496,667,256,263,'01_38_05.c3d',26,A,L,N,5,neut,171
718,1188,470,1.137356987,1.883531239,698,731,349,330,'01_38_01.c3d',27,A,L,N,1,neut,33
948,1178,230,1.178243738,2.282583165,564,674,308,307,'01_38_02.c3d',27,A,L,N,2,neut,110
685,1254,569,1.189125999,1.863968567,609,715,346,340,'01_38_03.c3d',27,A,L,N,3,neut,106
718,1370,652,1.318639248,1.891391129,682,756,1,428,'01_38_04.c3d',27,A,L,N,4,neut,74
714,1429,715,1.197699445,1.700194137,669,731,375,373,'01_38_05.c3d',27,A,L,N,5,neut,62
2012,2338,326,0.795693575,1.256982061,1847,2023,320,769,'01_38_01.c3d',28,A,L,N,1,neut,176
575,1076,501,1.452165202,1.853844803,574,706,299,1,'01_38_02.c3d',28,A,L,N,2,neut,132
834,894,60,0.930688164,1.556757125,516,671,256,1,'01_38_03.c3d',28,A,L,N,3,neut,155
1013,1060,47,1.144203403,1.251156116,640,708,311,261,'01_38_04.c3d',28,A,L,N,4,neut,68
633,1658,1025,1.050168821,1.191843928,542,675,1,318,'01_38_05.c3d',28,A,L,N,5,neut,133
647,1101,454,1.319901267,2.41872373,612,645,398,407,'01_38_01.c3d',29,A,L,N,1,neut,33
653,1288,635,1.433312791,2.334589856,627,783,386,421,'01_38_02.c3d',29,A,L,N,2,neut,156
458,1062,604,1.508771315,2.359977872,467,548,104,277,'01_38_03.c3d',29,A,L,N,3,neut,81
393,940,547,1.64562052,2.169215158,401,500,134,101,'01_38_04.c3d',29,A,L,N,4,neut,99
878,1265,387,1.135219857,1.613973681,454,538,81,225,'01_38_05.c3d',29,A,L,N,5,neut,84
556,947,391,1.046339915,1.989745629,502,613,27,323,'01_38_01.c3d',30,A,L,N,1,neut,111
620,1006,386,0.880116348,1.559201085,486,700,249,289,'01_38_02.c3d',30,A,L,N,2,neut,214
561,1081,520,0.901007961,1.302599683,429,541,1,198,'01_38_03.c3d',30,A,L,N,3,neut,112
616,1239,623,0.870886982,1.43785592,478,650,59,8,'01_38_04.c3d',30,A,L,N,4,neut,172
733,992,259,0.968013367,1.245527164,461,558,72,275,'01_38_05.c3d',30,A,L,N,5,neut,97
822,1208,386,2.160465785,2.950456424,814,855,584,603,'01_38_01.c3d',31,A,L,N,1,neut,41
566,930,364,1.448495122,2.647804888,510,544,292,292,'01_38_02.c3d',31,A,L,N,2,neut,34
587,1003,416,1.57814852,2.587992024,543,546,330,330,'01_38_03.c3d',31,A,L,N,3,neut,3
1006,1332,326,1.429995005,2.01941989,688,747,393,388,'01_38_04.c3d',31,A,L,N,4,neut,59
1050,1095,45,1.539429824,2.447046271,537,624,324,314,'01_38_05.c3d',31,A,L,N,5,neut,87
715,913,198,1.11163011,2.233181369,592,614,1,1,'01_38_01.c3d',32,A,L,N,1,neut,22
902,1188,286,1.332958782,2.959518534,534,569,305,295,'01_38_02.c3d',32,A,L,N,2,neut,35
894,1130,236,1.362221596,2.548292386,527,585,278,1,'01_38_03.c3d',32,A,L,N,3,neut,58
689,1185,496,1.080688716,2.569762119,661,790,374,394,'01_38_04.c3d',32,A,L,N,4,neut,129
622,1470,848,0.933586456,1.708080702,516,606,39,301,'01_38_05.c3d',32,A,L,N,5,neut,90
864,1201,337,1.092188633,1.946292936,765,725,1,412,'01_38_01.c3d',33,A,L,N,1,neut,40
760,1224,464,1.231588861,1.864793894,715,754,430,10,'01_38_02.c3d',33,A,L,N,2,neut,39
800,1163,363,1.050554918,1.461828221,621,702,359,341,'01_38_03.c3d',33,A,L,N,3,neut,81
669,1363,694,1.172527625,2.065553502,642,616,356,322,'01_38_04.c3d',33,A,L,N,4,neut,26
1025,1266,241,0.995228566,2.120742707,742,744,447,444,'01_38_05.c3d',33,A,L,N,5,neut,2
1237,2053,816,0.802953329,1.945357065,966,922,1,695,'01_38_01.c3d',34,A,L,N,1,neut,44
873,1391,518,1.42937929,2.096204086,477,464,244,233,'01_38_02.c3d',34,A,L,N,2,neut,13
483,1099,616,1.443376723,2.28081477,472,478,1,244,'01_38_03.c3d',34,A,L,N,3,neut,6
943,957,14,1.261691239,2.081937145,546,562,299,125,'01_38_04.c3d',34,A,L,N,4,neut,16
848,1037,189,1.155610684,1.949273062,484,518,280,296,'01_38_05.c3d',34,A,L,N,5,neut,34
412,833,421,1.677927301,2.258554725,413,470,92,105,'01_38_01.c3d',35,A,L,N,1,neut,57
520,1257,737,1.5833598,2.623190094,502,575,271,271,'01_38_02.c3d',35,A,L,N,2,neut,73
963,1537,574,1.684495505,2.344396622,446,433,164,180,'01_38_03.c3d',35,A,L,N,3,neut,13
507,1191,684,1.585540689,2.645976291,502,592,241,262,'01_38_04.c3d',35,A,L,N,4,neut,90
539,1158,619,1.542316402,2.102712297,516,592,255,275,'01_38_05.c3d',35,A,L,N,5,neut,76
1537,1845,308,1.257827484,1.489763323,742,728,410,399,'01_39_01.c3d',1,A,R,N,1,neut,14
1075,1898,823,1.797561882,1.658929623,633,626,344,314,'01_39_02.c3d',1,A,R,N,2,neut,7
1185,1210,25,1.08339987,1.422391938,288,347,1,1,'01_39_03.c3d',1,A,R,N,3,neut,59
508,1271,763,1.748439619,1.641060609,649,560,129,194,'01_39_04.c3d',1,A,R,N,4,neut,89
1004,1140,136,1.660733714,1.321991403,639,550,98,1,'01_39_05.c3d',1,A,R,N,5,neut,89
961,1647,686,1.481194961,1.517932071,649,608,316,1,'01_39_01.c3d',2,A,R,N,1,neut,41
975,1438,463,1.525255275,1.340183428,740,691,419,1,'01_39_02.c3d',2,A,R,N,2,neut,49
1002,1166,164,2.372114396,1.55698352,722,640,431,1,'01_39_03.c3d',2,A,R,N,3,neut,82
875,1062,187,1.488938637,1.195849468,597,543,249,1,'01_39_04.c3d',2,A,R,N,4,neut,54
1269,1550,281,1.992936934,1.805095627,603,487,263,1,'01_39_05.c3d',2,A,R,N,5,neut,116
530,1521,991,2.316184681,2.028451167,523,487,323,345,'01_39_01.c3d',3,A,R,N,1,neut,36
692,995,303,2.726132582,2.295175218,441,406,258,57,'01_39_02.c3d',3,A,R,N,2,neut,35
840,1275,435,1.82180116,1.44664474,502,485,248,1,'01_39_03.c3d',3,A,R,N,3,neut,17
790,1056,266,1.924022269,1.389628982,508,469,261,126,'01_39_04.c3d',3,A,R,N,4,neut,39
507,1033,526,1.904109887,1.676818698,534,486,295,64,'01_39_05.c3d',3,A,R,N,5,neut,48
844,915,71,2.743132366,1.554508485,542,468,301,1,'01_39_01.c3d',4,A,R,N,1,neut,74
1070,1321,251,2.211427788,1.86273539,618,529,295,290,'01_39_02.c3d',4,A,R,N,2,neut,89
1059,1434,375,1.941959523,1.274291777,598,572,1,293,'01_39_03.c3d',4,A,R,N,3,neut,26
555,974,419,1.838917826,1.379683159,579,531,294,81,'01_39_04.c3d',4,A,R,N,4,neut,48
1097,1124,27,2.094023069,1.283178096,592,540,297,1,'01_39_05.c3d',4,A,R,N,5,neut,52
549,1785,1236,2.606651304,1.691242965,522,481,336,332,'01_39_01.c3d',5,A,R,N,1,neut,41
502,786,284,3.425348171,1.99003585,461,465,300,295,'01_39_02.c3d',5,A,R,N,2,neut,4
349,917,568,2.9327547,2.214275092,388,350,185,196,'01_39_03.c3d',5,A,R,N,3,neut,38
425,1178,753,3.589216273,2.651328325,459,427,267,268,'01_39_04.c3d',5,A,R,N,4,neut,32
459,1222,763,2.202998994,1.747506025,433,447,251,103,'01_39_05.c3d',5,A,R,N,5,neut,14
1936,2209,273,1.111541821,0.837374955,1568,1529,40,33,'01_39_01.c3d',6,A,R,N,1,neut,39
1084,1567,483,0.80334296,1.573579926,426,571,1,77,'01_39_02.c3d',6,A,R,N,2,neut,145
933,1617,684,1.683966882,1.26916868,1160,589,749,1,'01_39_03.c3d',6,A,R,N,3,neut,571
918,1402,484,1.426331353,1.743186459,1090,563,1,1,'01_39_04.c3d',6,A,R,N,4,neut,527
839,1451,612,2.134572426,1.475373395,1155,559,296,285,'01_39_05.c3d',6,A,R,N,5,neut,596
940,953,13,2.125177335,1.013189536,561,518,299,225,'01_39_01.c3d',7,A,R,N,1,neut,43
1114,1149,35,1.378232619,1.089257756,543,499,285,53,'01_39_02.c3d',7,A,R,N,2,neut,44
795,939,144,1.296748509,1.269605282,477,380,129,44,'01_39_03.c3d',7,A,R,N,3,neut,97
1042,1488,446,1.593044695,0.910459755,576,444,267,1,'01_39_04.c3d',7,A,R,N,4,neut,132
986,1290,304,1.39071946,1.171038296,554,405,1,1,'01_39_05.c3d',7,A,R,N,5,neut,149
1917,2130,213,1.924275665,1.504544177,579,524,285,268,'01_39_01.c3d',8,A,R,N,1,neut,55
577,1446,869,1.795022989,1.344138041,626,581,304,283,'01_39_02.c3d',8,A,R,N,2,neut,45
1164,2144,980,1.261649513,0.920868856,1030,1063,775,1,'01_39_03.c3d',8,A,R,N,3,neut,33
1041,1906,865,1.147577694,0.821401387,746,685,383,374,'01_39_04.c3d',8,A,R,N,4,neut,61
1256,1394,138,1.466002224,1.100319584,575,647,291,291,'01_39_05.c3d',8,A,R,N,5,neut,72
809,1498,689,1.477346186,1.984401135,612,417,324,259,'01_39_01.c3d',9,A,R,N,1,neut,195
899,1609,710,1.586435811,1.187099876,507,445,279,257,'01_39_02.c3d',9,A,R,N,2,neut,62
809,1250,441,1.386626134,1.085974074,496,434,267,255,'01_39_03.c3d',9,A,R,N,3,neut,62
731,1319,588,1.562438754,1.177890027,509,435,45,268,'01_39_04.c3d',9,A,R,N,4,neut,74
